,E,flux
8681,1.043142e+01,1.635285e+17
8682,1.043261e+01,1.634146e+17
8683,1.043380e+01,1.633007e+17
8684,1.043499e+01,1.631868e+17
8685,1.043618e+01,1.630729e+17
8686,1.043737e+01,1.629590e+17
8687,1.043856e+01,1.628453e+17
8688,1.043975e+01,1.627316e+17
8689,1.044094e+01,1.626179e+17
8690,1.044213e+01,1.625044e+17
8691,1.044332e+01,1.623909e+17
8692,1.044451e+01,1.622773e+17
8693,1.044570e+01,1.621638e+17
8694,1.044689e+01,1.620503e+17
8695,1.044808e+01,1.619367e+17
8696,1.044927e+01,1.618233e+17
8697,1.045047e+01,1.617099e+17
8698,1.045166e+01,1.615965e+17
8699,1.045285e+01,1.614831e+17
8700,1.045404e+01,1.613700e+17
8701,1.045523e+01,1.612568e+17
8702,1.045642e+01,1.611436e+17
8703,1.045761e+01,1.610304e+17
8704,1.045880e+01,1.609172e+17
8705,1.045999e+01,1.608040e+17
8706,1.046118e+01,1.606910e+17
8707,1.046237e+01,1.605780e+17
8708,1.046356e+01,1.604650e+17
8709,1.046475e+01,1.603521e+17
8710,1.046594e+01,1.602393e+17
8711,1.046713e+01,1.601265e+17
8712,1.046832e+01,1.600137e+17
8713,1.046951e+01,1.599010e+17
8714,1.047070e+01,1.597882e+17
8715,1.047189e+01,1.596754e+17
8716,1.047308e+01,1.595627e+17
8717,1.047427e+01,1.594501e+17
8718,1.047546e+01,1.593374e+17
8719,1.047665e+01,1.592248e+17
8720,1.047784e+01,1.591123e+17
8721,1.047903e+01,1.589999e+17
8722,1.048022e+01,1.588874e+17
8723,1.048141e+01,1.587750e+17
8724,1.048260e+01,1.586625e+17
8725,1.048379e+01,1.585501e+17
8726,1.048498e+01,1.584377e+17
8727,1.048617e+01,1.583254e+17
8728,1.048736e+01,1.582130e+17
8729,1.048855e+01,1.581008e+17
8730,1.048974e+01,1.579888e+17
8731,1.049093e+01,1.578767e+17
8732,1.049212e+01,1.577647e+17
8733,1.049331e+01,1.576527e+17
8734,1.049450e+01,1.575407e+17
8735,1.049569e+01,1.574287e+17
8736,1.049688e+01,1.573167e+17
8737,1.049807e+01,1.572048e+17
8738,1.049926e+01,1.570929e+17
8739,1.050045e+01,1.569815e+17
8740,1.050164e+01,1.568710e+17
8741,1.050283e+01,1.567605e+17
8742,1.050402e+01,1.566500e+17
8743,1.050521e+01,1.565395e+17
8744,1.050640e+01,1.564289e+17
8745,1.050759e+01,1.563184e+17
8746,1.050878e+01,1.562080e+17
8747,1.050997e+01,1.560975e+17
8748,1.051116e+01,1.559871e+17
8749,1.051235e+01,1.558767e+17
8750,1.051354e+01,1.557665e+17
8751,1.051473e+01,1.556563e+17
8752,1.051592e+01,1.555461e+17
8753,1.051711e+01,1.554359e+17
8754,1.051830e+01,1.553257e+17
8755,1.051949e+01,1.552155e+17
8756,1.052068e+01,1.551054e+17
8757,1.052187e+01,1.549953e+17
8758,1.052306e+01,1.548852e+17
8759,1.052425e+01,1.547752e+17
8760,1.052544e+01,1.546654e+17
8761,1.052663e+01,1.545555e+17
8762,1.052782e+01,1.544456e+17
8763,1.052901e+01,1.543358e+17
8764,1.053020e+01,1.542259e+17
8765,1.053139e+01,1.541161e+17
8766,1.053258e+01,1.540082e+17
8767,1.053377e+01,1.539012e+17
8768,1.053496e+01,1.537943e+17
8769,1.053615e+01,1.536886e+17
8770,1.053734e+01,1.535843e+17
8771,1.053853e+01,1.534800e+17
8772,1.053972e+01,1.533757e+17
8773,1.054091e+01,1.532714e+17
8774,1.054210e+01,1.531671e+17
8775,1.054329e+01,1.530629e+17
8776,1.054448e+01,1.529587e+17
8777,1.054567e+01,1.528545e+17
8778,1.054686e+01,1.527503e+17
8779,1.054805e+01,1.526462e+17
8780,1.054924e+01,1.525423e+17
8781,1.055044e+01,1.524384e+17
8782,1.055163e+01,1.523344e+17
8783,1.055282e+01,1.522305e+17
8784,1.055401e+01,1.521265e+17
8785,1.055520e+01,1.520226e+17
8786,1.055639e+01,1.519188e+17
8787,1.055758e+01,1.518150e+17
8788,1.055877e+01,1.517112e+17
8789,1.055996e+01,1.516075e+17
8790,1.056115e+01,1.515038e+17
8791,1.056234e+01,1.514002e+17
8792,1.056353e+01,1.512966e+17
8793,1.056472e+01,1.511930e+17
8794,1.056591e+01,1.510894e+17
8795,1.056710e+01,1.509857e+17
8796,1.056829e+01,1.508822e+17
8797,1.056948e+01,1.507787e+17
8798,1.057067e+01,1.506752e+17
8799,1.057186e+01,1.505718e+17
8800,1.057305e+01,1.504685e+17
8801,1.057424e+01,1.503652e+17
8802,1.057543e+01,1.502619e+17
8803,1.057662e+01,1.501586e+17
8804,1.057781e+01,1.500553e+17
8805,1.057900e+01,1.499520e+17
8806,1.058019e+01,1.498488e+17
8807,1.058138e+01,1.497457e+17
8808,1.058257e+01,1.496425e+17
8809,1.058376e+01,1.495394e+17
8810,1.058495e+01,1.494364e+17
8811,1.058614e+01,1.493335e+17
8812,1.058733e+01,1.492305e+17
8813,1.058852e+01,1.491275e+17
8814,1.058971e+01,1.490245e+17
8815,1.059090e+01,1.489216e+17
8816,1.059209e+01,1.488187e+17
8817,1.059328e+01,1.487159e+17
8818,1.059447e+01,1.486132e+17
8819,1.059566e+01,1.485105e+17
8820,1.059685e+01,1.484078e+17
8821,1.059804e+01,1.483052e+17
8822,1.059923e+01,1.482026e+17
8823,1.060042e+01,1.481008e+17
8824,1.060161e+01,1.479992e+17
8825,1.060280e+01,1.478976e+17
8826,1.060399e+01,1.477961e+17
8827,1.060518e+01,1.476947e+17
8828,1.060637e+01,1.475934e+17
8829,1.060756e+01,1.474921e+17
8830,1.060875e+01,1.473909e+17
8831,1.060994e+01,1.472897e+17
8832,1.061113e+01,1.471885e+17
8833,1.061232e+01,1.470873e+17
8834,1.061351e+01,1.469861e+17
8835,1.061470e+01,1.468849e+17
8836,1.061589e+01,1.467838e+17
8837,1.061708e+01,1.466827e+17
8838,1.061827e+01,1.465817e+17
8839,1.061946e+01,1.464807e+17
8840,1.062065e+01,1.463798e+17
8841,1.062184e+01,1.462789e+17
8842,1.062303e+01,1.461780e+17
8843,1.062422e+01,1.460771e+17
8844,1.062541e+01,1.459762e+17
8845,1.062660e+01,1.458753e+17
8846,1.062779e+01,1.457746e+17
8847,1.062898e+01,1.456738e+17
8848,1.063017e+01,1.455731e+17
8849,1.063136e+01,1.454724e+17
8850,1.063255e+01,1.453719e+17
8851,1.063374e+01,1.452713e+17
8852,1.063493e+01,1.451708e+17
8853,1.063612e+01,1.450703e+17
8854,1.063731e+01,1.449697e+17
8855,1.063850e+01,1.448692e+17
8856,1.063969e+01,1.447688e+17
8857,1.064088e+01,1.446683e+17
8858,1.064207e+01,1.445679e+17
8859,1.064326e+01,1.444675e+17
8860,1.064445e+01,1.443673e+17
8861,1.064564e+01,1.442671e+17
8862,1.064683e+01,1.441669e+17
8863,1.064802e+01,1.440666e+17
8864,1.064921e+01,1.439664e+17
8865,1.065041e+01,1.438662e+17
8866,1.065160e+01,1.437661e+17
8867,1.065279e+01,1.436660e+17
8868,1.065398e+01,1.435660e+17
8869,1.065517e+01,1.434659e+17
8870,1.065636e+01,1.433661e+17
8871,1.065755e+01,1.432662e+17
8872,1.065874e+01,1.431663e+17
8873,1.065993e+01,1.430665e+17
8874,1.066112e+01,1.429666e+17
8875,1.066231e+01,1.428667e+17
8876,1.066350e+01,1.427669e+17
8877,1.066469e+01,1.426671e+17
8878,1.066588e+01,1.425673e+17
8879,1.066707e+01,1.424676e+17
8880,1.066826e+01,1.423680e+17
8881,1.066945e+01,1.422684e+17
8882,1.067064e+01,1.421688e+17
8883,1.067183e+01,1.420692e+17
8884,1.067302e+01,1.419696e+17
8885,1.067421e+01,1.418700e+17
8886,1.067540e+01,1.417705e+17
8887,1.067659e+01,1.416710e+17
8888,1.067778e+01,1.415716e+17
8889,1.067897e+01,1.414722e+17
8890,1.068016e+01,1.413730e+17
8891,1.068135e+01,1.412738e+17
8892,1.068254e+01,1.411747e+17
8893,1.068373e+01,1.410755e+17
8894,1.068492e+01,1.409763e+17
8895,1.068611e+01,1.408771e+17
8896,1.068730e+01,1.407780e+17
8897,1.068849e+01,1.406790e+17
8898,1.068968e+01,1.405800e+17
8899,1.069087e+01,1.404810e+17
8900,1.069206e+01,1.403821e+17
8901,1.069325e+01,1.402832e+17
8902,1.069444e+01,1.401843e+17
8903,1.069563e+01,1.400854e+17
8904,1.069682e+01,1.399865e+17
8905,1.069801e+01,1.398876e+17
8906,1.069920e+01,1.397892e+17
8907,1.070039e+01,1.396911e+17
8908,1.070158e+01,1.395930e+17
8909,1.070277e+01,1.394952e+17
8910,1.070396e+01,1.393978e+17
8911,1.070515e+01,1.393003e+17
8912,1.070634e+01,1.392029e+17
8913,1.070753e+01,1.391054e+17
8914,1.070872e+01,1.390080e+17
8915,1.070991e+01,1.389105e+17
8916,1.071110e+01,1.388132e+17
8917,1.071229e+01,1.387159e+17
8918,1.071348e+01,1.386185e+17
8919,1.071467e+01,1.385212e+17
8920,1.071586e+01,1.384240e+17
8921,1.071705e+01,1.383268e+17
8922,1.071824e+01,1.382296e+17
8923,1.071943e+01,1.381324e+17
8924,1.072062e+01,1.380352e+17
8925,1.072181e+01,1.379380e+17
8926,1.072300e+01,1.378409e+17
8927,1.072419e+01,1.377438e+17
8928,1.072538e+01,1.376467e+17
8929,1.072657e+01,1.375497e+17
8930,1.072776e+01,1.374529e+17
8931,1.072895e+01,1.373560e+17
8932,1.073014e+01,1.372592e+17
8933,1.073133e+01,1.371624e+17
8934,1.073252e+01,1.370655e+17
8935,1.073371e+01,1.369687e+17
8936,1.073490e+01,1.368719e+17
8937,1.073609e+01,1.367751e+17
8938,1.073728e+01,1.366783e+17
8939,1.073847e+01,1.365816e+17
8940,1.073966e+01,1.364850e+17
8941,1.074085e+01,1.363883e+17
8942,1.074204e+01,1.362917e+17
8943,1.074323e+01,1.361951e+17
8944,1.074442e+01,1.360984e+17
8945,1.074561e+01,1.360018e+17
8946,1.074680e+01,1.359053e+17
8947,1.074799e+01,1.358088e+17
8948,1.074918e+01,1.357124e+17
8949,1.075038e+01,1.356160e+17
8950,1.075157e+01,1.355198e+17
8951,1.075276e+01,1.354236e+17
8952,1.075395e+01,1.353274e+17
8953,1.075514e+01,1.352312e+17
8954,1.075633e+01,1.351349e+17
8955,1.075752e+01,1.350387e+17
8956,1.075871e+01,1.349425e+17
8957,1.075990e+01,1.348464e+17
8958,1.076109e+01,1.347502e+17
8959,1.076228e+01,1.346542e+17
8960,1.076347e+01,1.345582e+17
8961,1.076466e+01,1.344622e+17
8962,1.076585e+01,1.343662e+17
8963,1.076704e+01,1.342702e+17
8964,1.076823e+01,1.341742e+17
8965,1.076942e+01,1.340782e+17
8966,1.077061e+01,1.339823e+17
8967,1.077180e+01,1.338864e+17
8968,1.077299e+01,1.337906e+17
8969,1.077418e+01,1.336948e+17
8970,1.077537e+01,1.335991e+17
8971,1.077656e+01,1.335034e+17
8972,1.077775e+01,1.334077e+17
8973,1.077894e+01,1.333120e+17
8974,1.078013e+01,1.332163e+17
8975,1.078132e+01,1.331206e+17
8976,1.078251e+01,1.330250e+17
8977,1.078370e+01,1.329293e+17
8978,1.078489e+01,1.328337e+17
8979,1.078608e+01,1.327393e+17
8980,1.078727e+01,1.326480e+17
8981,1.078846e+01,1.325567e+17
8982,1.078965e+01,1.324654e+17
8983,1.079084e+01,1.323746e+17
8984,1.079203e+01,1.322840e+17
8985,1.079322e+01,1.321933e+17
8986,1.079441e+01,1.321027e+17
8987,1.079560e+01,1.320120e+17
8988,1.079679e+01,1.319214e+17
8989,1.079798e+01,1.318309e+17
8990,1.079917e+01,1.317409e+17
8991,1.080036e+01,1.316510e+17
8992,1.080155e+01,1.315610e+17
8993,1.080274e+01,1.314716e+17
8994,1.080393e+01,1.313823e+17
8995,1.080512e+01,1.312930e+17
8996,1.080631e+01,1.312037e+17
8997,1.080750e+01,1.311145e+17
8998,1.080869e+01,1.310252e+17
8999,1.080988e+01,1.309360e+17
9000,1.081107e+01,1.308470e+17
9001,1.081226e+01,1.307580e+17
9002,1.081345e+01,1.306690e+17
9003,1.081464e+01,1.305800e+17
9004,1.081583e+01,1.304910e+17
9005,1.081702e+01,1.304020e+17
9006,1.081821e+01,1.303130e+17
9007,1.081940e+01,1.302240e+17
9008,1.082059e+01,1.301351e+17
9009,1.082178e+01,1.300461e+17
9010,1.082297e+01,1.299574e+17
9011,1.082416e+01,1.298686e+17
9012,1.082535e+01,1.297798e+17
9013,1.082654e+01,1.296911e+17
9014,1.082773e+01,1.296023e+17
9015,1.082892e+01,1.295135e+17
9016,1.083011e+01,1.294248e+17
9017,1.083130e+01,1.293361e+17
9018,1.083249e+01,1.292474e+17
9019,1.083368e+01,1.291587e+17
9020,1.083487e+01,1.290702e+17
9021,1.083606e+01,1.289817e+17
9022,1.083725e+01,1.288932e+17
9023,1.083844e+01,1.288047e+17
9024,1.083963e+01,1.287162e+17
9025,1.084082e+01,1.286277e+17
9026,1.084201e+01,1.285393e+17
9027,1.084320e+01,1.284509e+17
9028,1.084439e+01,1.283625e+17
9029,1.084558e+01,1.282742e+17
9030,1.084677e+01,1.281859e+17
9031,1.084796e+01,1.280977e+17
9032,1.084915e+01,1.280095e+17
9033,1.085035e+01,1.279213e+17
9034,1.085154e+01,1.278331e+17
9035,1.085273e+01,1.277449e+17
9036,1.085392e+01,1.276567e+17
9037,1.085511e+01,1.275686e+17
9038,1.085630e+01,1.274804e+17
9039,1.085749e+01,1.273923e+17
9040,1.085868e+01,1.273043e+17
9041,1.085987e+01,1.272163e+17
9042,1.086106e+01,1.271284e+17
9043,1.086225e+01,1.270404e+17
9044,1.086344e+01,1.269524e+17
9045,1.086463e+01,1.268644e+17
9046,1.086582e+01,1.267765e+17
9047,1.086701e+01,1.266886e+17
9048,1.086820e+01,1.266007e+17
9049,1.086939e+01,1.265128e+17
9050,1.087058e+01,1.264251e+17
9051,1.087177e+01,1.263374e+17
9052,1.087296e+01,1.262496e+17
9053,1.087415e+01,1.261619e+17
9054,1.087534e+01,1.260742e+17
9055,1.087653e+01,1.259865e+17
9056,1.087772e+01,1.258988e+17
9057,1.087891e+01,1.258111e+17
9058,1.088010e+01,1.257235e+17
9059,1.088129e+01,1.256359e+17
9060,1.088248e+01,1.255486e+17
9061,1.088367e+01,1.254613e+17
9062,1.088486e+01,1.253739e+17
9063,1.088605e+01,1.252866e+17
9064,1.088724e+01,1.251992e+17
9065,1.088843e+01,1.251119e+17
9066,1.088962e+01,1.250246e+17
9067,1.089081e+01,1.249372e+17
9068,1.089200e+01,1.248499e+17
9069,1.089319e+01,1.247626e+17
9070,1.089438e+01,1.246754e+17
9071,1.089557e+01,1.245883e+17
9072,1.089676e+01,1.245011e+17
9073,1.089795e+01,1.244141e+17
9074,1.089914e+01,1.243271e+17
9075,1.090033e+01,1.242400e+17
9076,1.090152e+01,1.241537e+17
9077,1.090271e+01,1.240676e+17
9078,1.090390e+01,1.239816e+17
9079,1.090509e+01,1.238956e+17
9080,1.090628e+01,1.238097e+17
9081,1.090747e+01,1.237239e+17
9082,1.090866e+01,1.236380e+17
9083,1.090985e+01,1.235522e+17
9084,1.091104e+01,1.234664e+17
9085,1.091223e+01,1.233805e+17
9086,1.091342e+01,1.232947e+17
9087,1.091461e+01,1.232089e+17
9088,1.091580e+01,1.231231e+17
9089,1.091699e+01,1.230373e+17
9090,1.091818e+01,1.229517e+17
9091,1.091937e+01,1.228661e+17
9092,1.092056e+01,1.227805e+17
9093,1.092175e+01,1.226948e+17
9094,1.092294e+01,1.226092e+17
9095,1.092413e+01,1.225236e+17
9096,1.092532e+01,1.224380e+17
9097,1.092651e+01,1.223524e+17
9098,1.092770e+01,1.222669e+17
9099,1.092889e+01,1.221813e+17
9100,1.093008e+01,1.220959e+17
9101,1.093127e+01,1.220105e+17
9102,1.093246e+01,1.219250e+17
9103,1.093365e+01,1.218396e+17
9104,1.093484e+01,1.217542e+17
9105,1.093603e+01,1.216688e+17
9106,1.093722e+01,1.215834e+17
9107,1.093841e+01,1.214981e+17
9108,1.093960e+01,1.214128e+17
9109,1.094079e+01,1.213275e+17
9110,1.094198e+01,1.212424e+17
9111,1.094317e+01,1.211573e+17
9112,1.094436e+01,1.210722e+17
9113,1.094555e+01,1.209871e+17
9114,1.094674e+01,1.209020e+17
9115,1.094793e+01,1.208169e+17
9116,1.094912e+01,1.207318e+17
9117,1.095032e+01,1.206468e+17
9118,1.095151e+01,1.205617e+17
9119,1.095270e+01,1.204767e+17
9120,1.095389e+01,1.203919e+17
9121,1.095508e+01,1.203070e+17
9122,1.095627e+01,1.202222e+17
9123,1.095746e+01,1.201373e+17
9124,1.095865e+01,1.200525e+17
9125,1.095984e+01,1.199676e+17
9126,1.096103e+01,1.198828e+17
9127,1.096222e+01,1.197981e+17
9128,1.096341e+01,1.197133e+17
9129,1.096460e+01,1.196286e+17
9130,1.096579e+01,1.195439e+17
9131,1.096698e+01,1.194593e+17
9132,1.096817e+01,1.193747e+17
9133,1.096936e+01,1.192900e+17
9134,1.097055e+01,1.192054e+17
9135,1.097174e+01,1.191207e+17
9136,1.097293e+01,1.190361e+17
9137,1.097412e+01,1.189515e+17
9138,1.097531e+01,1.188669e+17
9139,1.097650e+01,1.187824e+17
9140,1.097769e+01,1.186979e+17
9141,1.097888e+01,1.186134e+17
9142,1.098007e+01,1.185290e+17
9143,1.098126e+01,1.184445e+17
9144,1.098245e+01,1.183600e+17
9145,1.098364e+01,1.182755e+17
9146,1.098483e+01,1.181911e+17
9147,1.098602e+01,1.181067e+17
9148,1.098721e+01,1.180223e+17
9149,1.098840e+01,1.179379e+17
9150,1.098959e+01,1.178537e+17
9151,1.099078e+01,1.177696e+17
9152,1.099197e+01,1.176854e+17
9153,1.099316e+01,1.176012e+17
9154,1.099435e+01,1.175171e+17
9155,1.099554e+01,1.174329e+17
9156,1.099673e+01,1.173488e+17
9157,1.099792e+01,1.172647e+17
9158,1.099911e+01,1.171806e+17
9159,1.100030e+01,1.170968e+17
9160,1.100149e+01,1.170138e+17
9161,1.100268e+01,1.169309e+17
9162,1.100387e+01,1.168480e+17
9163,1.100506e+01,1.167650e+17
9164,1.100625e+01,1.166821e+17
9165,1.100744e+01,1.165991e+17
9166,1.100863e+01,1.165162e+17
9167,1.100982e+01,1.164333e+17
9168,1.101101e+01,1.163505e+17
9169,1.101220e+01,1.162676e+17
9170,1.101339e+01,1.161849e+17
9171,1.101458e+01,1.161022e+17
9172,1.101577e+01,1.160195e+17
9173,1.101696e+01,1.159369e+17
9174,1.101815e+01,1.158542e+17
9175,1.101934e+01,1.157715e+17
9176,1.102053e+01,1.156895e+17
9177,1.102172e+01,1.156086e+17
9178,1.102291e+01,1.155277e+17
9179,1.102410e+01,1.154474e+17
9180,1.102529e+01,1.153690e+17
9181,1.102648e+01,1.152906e+17
9182,1.102767e+01,1.152121e+17
9183,1.102886e+01,1.151337e+17
9184,1.103005e+01,1.150553e+17
9185,1.103124e+01,1.149769e+17
9186,1.103243e+01,1.148985e+17
9187,1.103362e+01,1.148201e+17
9188,1.103481e+01,1.147417e+17
9189,1.103600e+01,1.146634e+17
9190,1.103719e+01,1.145853e+17
9191,1.103838e+01,1.145072e+17
9192,1.103957e+01,1.144291e+17
9193,1.104076e+01,1.143510e+17
9194,1.104195e+01,1.142729e+17
9195,1.104314e+01,1.141948e+17
9196,1.104433e+01,1.141167e+17
9197,1.104552e+01,1.140386e+17
9198,1.104671e+01,1.139605e+17
9199,1.104790e+01,1.138824e+17
9200,1.104909e+01,1.138045e+17
9201,1.105029e+01,1.137265e+17
9202,1.105148e+01,1.136485e+17
9203,1.105267e+01,1.135705e+17
9204,1.105386e+01,1.134926e+17
9205,1.105505e+01,1.134146e+17
9206,1.105624e+01,1.133366e+17
9207,1.105743e+01,1.132587e+17
9208,1.105862e+01,1.131808e+17
9209,1.105981e+01,1.131029e+17
9210,1.106100e+01,1.130252e+17
9211,1.106219e+01,1.129475e+17
9212,1.106338e+01,1.128698e+17
9213,1.106457e+01,1.127921e+17
9214,1.106576e+01,1.127144e+17
9215,1.106695e+01,1.126367e+17
9216,1.106814e+01,1.125589e+17
9217,1.106933e+01,1.124813e+17
9218,1.107052e+01,1.124036e+17
9219,1.107171e+01,1.123259e+17
9220,1.107290e+01,1.122484e+17
9221,1.107409e+01,1.121710e+17
9222,1.107528e+01,1.120935e+17
9223,1.107647e+01,1.120161e+17
9224,1.107766e+01,1.119386e+17
9225,1.107885e+01,1.118611e+17
9226,1.108004e+01,1.117837e+17
9227,1.108123e+01,1.117062e+17
9228,1.108242e+01,1.116288e+17
9229,1.108361e+01,1.115514e+17
9230,1.108480e+01,1.114742e+17
9231,1.108599e+01,1.113970e+17
9232,1.108718e+01,1.113198e+17
9233,1.108837e+01,1.112426e+17
9234,1.108956e+01,1.111654e+17
9235,1.109075e+01,1.110882e+17
9236,1.109194e+01,1.110110e+17
9237,1.109313e+01,1.109338e+17
9238,1.109432e+01,1.108567e+17
9239,1.109551e+01,1.107796e+17
9240,1.109670e+01,1.107026e+17
9241,1.109789e+01,1.106255e+17
9242,1.109908e+01,1.105485e+17
9243,1.110027e+01,1.104722e+17
9244,1.110146e+01,1.103960e+17
9245,1.110265e+01,1.103198e+17
9246,1.110384e+01,1.102437e+17
9247,1.110503e+01,1.101676e+17
9248,1.110622e+01,1.100916e+17
9249,1.110741e+01,1.100157e+17
9250,1.110860e+01,1.099399e+17
9251,1.110979e+01,1.098640e+17
9252,1.111098e+01,1.097882e+17
9253,1.111217e+01,1.097124e+17
9254,1.111336e+01,1.096365e+17
9255,1.111455e+01,1.095607e+17
9256,1.111574e+01,1.094849e+17
9257,1.111693e+01,1.094091e+17
9258,1.111812e+01,1.093333e+17
9259,1.111931e+01,1.092576e+17
9260,1.112050e+01,1.091819e+17
9261,1.112169e+01,1.091062e+17
9262,1.112288e+01,1.090306e+17
9263,1.112407e+01,1.089549e+17
9264,1.112526e+01,1.088793e+17
9265,1.112645e+01,1.088036e+17
9266,1.112764e+01,1.087280e+17
9267,1.112883e+01,1.086524e+17
9268,1.113002e+01,1.085767e+17
9269,1.113121e+01,1.085011e+17
9270,1.113240e+01,1.084257e+17
9271,1.113359e+01,1.083503e+17
9272,1.113478e+01,1.082749e+17
9273,1.113597e+01,1.081994e+17
9274,1.113716e+01,1.081240e+17
9275,1.113835e+01,1.080486e+17
9276,1.113954e+01,1.079732e+17
9277,1.114073e+01,1.078978e+17
9278,1.114192e+01,1.078224e+17
9279,1.114311e+01,1.077470e+17
9280,1.114430e+01,1.076717e+17
9281,1.114549e+01,1.075965e+17
9282,1.114668e+01,1.075213e+17
9283,1.114787e+01,1.074461e+17
9284,1.114906e+01,1.073708e+17
9285,1.115026e+01,1.072956e+17
9286,1.115145e+01,1.072204e+17
9287,1.115264e+01,1.071452e+17
9288,1.115383e+01,1.070701e+17
9289,1.115502e+01,1.069949e+17
9290,1.115621e+01,1.069200e+17
9291,1.115740e+01,1.068450e+17
9292,1.115859e+01,1.067701e+17
9293,1.115978e+01,1.066951e+17
9294,1.116097e+01,1.066202e+17
9295,1.116216e+01,1.065452e+17
9296,1.116335e+01,1.064703e+17
9297,1.116454e+01,1.063954e+17
9298,1.116573e+01,1.063204e+17
9299,1.116692e+01,1.062455e+17
9300,1.116811e+01,1.061708e+17
9301,1.116930e+01,1.060960e+17
9302,1.117049e+01,1.060212e+17
9303,1.117168e+01,1.059465e+17
9304,1.117287e+01,1.058717e+17
9305,1.117406e+01,1.057969e+17
9306,1.117525e+01,1.057222e+17
9307,1.117644e+01,1.056475e+17
9308,1.117763e+01,1.055727e+17
9309,1.117882e+01,1.054980e+17
9310,1.118001e+01,1.054234e+17
9311,1.118120e+01,1.053488e+17
9312,1.118239e+01,1.052743e+17
9313,1.118358e+01,1.051997e+17
9314,1.118477e+01,1.051251e+17
9315,1.118596e+01,1.050505e+17
9316,1.118715e+01,1.049759e+17
9317,1.118834e+01,1.049014e+17
9318,1.118953e+01,1.048269e+17
9319,1.119072e+01,1.047525e+17
9320,1.119191e+01,1.046781e+17
9321,1.119310e+01,1.046038e+17
9322,1.119429e+01,1.045295e+17
9323,1.119548e+01,1.044552e+17
9324,1.119667e+01,1.043808e+17
9325,1.119786e+01,1.043065e+17
9326,1.119905e+01,1.042325e+17
9327,1.120024e+01,1.041588e+17
9328,1.120143e+01,1.040851e+17
9329,1.120262e+01,1.040114e+17
9330,1.120381e+01,1.039382e+17
9331,1.120500e+01,1.038650e+17
9332,1.120619e+01,1.037918e+17
9333,1.120738e+01,1.037187e+17
9334,1.120857e+01,1.036455e+17
9335,1.120976e+01,1.035723e+17
9336,1.121095e+01,1.034991e+17
9337,1.121214e+01,1.034259e+17
9338,1.121333e+01,1.033527e+17
9339,1.121452e+01,1.032796e+17
9340,1.121571e+01,1.032064e+17
9341,1.121690e+01,1.031333e+17
9342,1.121809e+01,1.030602e+17
9343,1.121928e+01,1.029870e+17
9344,1.122047e+01,1.029139e+17
9345,1.122166e+01,1.028408e+17
9346,1.122285e+01,1.027677e+17
9347,1.122404e+01,1.026946e+17
9348,1.122523e+01,1.026215e+17
9349,1.122642e+01,1.025484e+17
9350,1.122761e+01,1.024754e+17
9351,1.122880e+01,1.024025e+17
9352,1.122999e+01,1.023296e+17
9353,1.123118e+01,1.022566e+17
9354,1.123237e+01,1.021837e+17
9355,1.123356e+01,1.021107e+17
9356,1.123475e+01,1.020378e+17
9357,1.123594e+01,1.019650e+17
9358,1.123713e+01,1.018922e+17
9359,1.123832e+01,1.018194e+17
9360,1.123951e+01,1.017468e+17
9361,1.124070e+01,1.016743e+17
9362,1.124189e+01,1.016017e+17
9363,1.124308e+01,1.015292e+17
9364,1.124427e+01,1.014567e+17
9365,1.124546e+01,1.013841e+17
9366,1.124665e+01,1.013116e+17
9367,1.124784e+01,1.012391e+17
9368,1.124903e+01,1.011666e+17
9369,1.125023e+01,1.010943e+17
9370,1.125142e+01,1.010223e+17
9371,1.125261e+01,1.009504e+17
9372,1.125380e+01,1.008784e+17
9373,1.125499e+01,1.008093e+17
9374,1.125618e+01,1.007408e+17
9375,1.125737e+01,1.006723e+17
9376,1.125856e+01,1.006038e+17
9377,1.125975e+01,1.005353e+17
9378,1.126094e+01,1.004669e+17
9379,1.126213e+01,1.003984e+17
9380,1.126332e+01,1.003301e+17
9381,1.126451e+01,1.002617e+17
9382,1.126570e+01,1.001934e+17
9383,1.126689e+01,1.001250e+17
9384,1.126808e+01,1.000567e+17
9385,1.126927e+01,9.998832e+16
9386,1.127046e+01,9.992000e+16
9387,1.127165e+01,9.985172e+16
9388,1.127284e+01,9.978344e+16
9389,1.127403e+01,9.971521e+16
9390,1.127522e+01,9.964708e+16
9391,1.127641e+01,9.957894e+16
9392,1.127760e+01,9.951081e+16
9393,1.127879e+01,9.944268e+16
9394,1.127998e+01,9.937454e+16
9395,1.128117e+01,9.930641e+16
9396,1.128236e+01,9.923831e+16
